TambonID;TambonThaiShort;TambonEngShort;PostCodeMain;PostCodeAll;PostalCodeRemark;DistrictID;DistrictThaiShort;DistrictEngShort;ProvinceID;ProvinceThai;ProvinceEng;ภูมิภาคอย่างเป็นทางการ
301507;ชีวาน;Chiwan;30110;30110;;3015;พิมาย;Phimai;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301508;นิคมสร้างตนเอง;Nikhom Sang Ton-eng Phimai;30110;30110;;3015;พิมาย;Phimai;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301509;กระชอน;Krachon;30110;30110;;3015;พิมาย;Phimai;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301510;ดงใหญ่;Dong Yai;30110;30110;;3015;พิมาย;Phimai;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301511;ธารละหลอด;Than Lalot;30110;30110;;3015;พิมาย;Phimai;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301512;หนองระเวียง;Nong Rawiang;30110;30110;;3015;พิมาย;Phimai;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301601;ห้วยแถลง;Huai Thalaeng;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301602;ทับสวาย;Thap Sawai;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301603;เมืองพลับพลา;Mueang Phlapphla;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301604;หลุ่งตะเคียน;Lung Takhian;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301605;หินดาด;Hin Dat;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301606;งิ้ว;Ngio;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301607;กงรถ;Kong Rot;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301608;หลุ่งประดู่;Lung Pradu;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301609;ตะโก;Tako;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301610;ห้วยแคน;Huai Khaen;30240;30240;;3016;ห้วยแถลง;Huai Thalaeng;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301701;ชุมพวง;Chum Phuang;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301702;ประสุข;Prasuk;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301703;ท่าลาด;Tha Lat;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301704;สาหร่าย;Sarai;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301705;ตลาดไทร;Talat Sai;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301710;โนนรัง;Non Rang;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301714;หนองหลัก;Nong Lak;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301716;โนนตูม;Non Tum;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301717;โนนยอ;Non Yo;30270;30270;;3017;ชุมพวง;Chum Phuang;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301801;สูงเนิน;Sung Noen;30170;30170;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301802;เสมา;Sema;30170;30170;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301803;โคราช;Khorat;30170;30170;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301804;บุ่งขี้เหล็ก;Bung Khilek;30170;30170;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301805;โนนค่า;Non Kha;30170;30170;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301806;โค้งยาง;Khong Yang;30170;30170;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301807;มะเกลือเก่า;Makluea Kao;30170;30170;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301808;มะเกลือใหม่;Makluea Mai;30170;30170;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301809;นากลาง;Na Klang;30380;30380;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301810;หนองตะไก้;Nong Takai;30380;30380;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301811;กุดจิก;Kut Chik;30380;30380;;3018;สูงเนิน;Sung Noen;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301901;ขามทะเลสอ;Kham Thale So;30280;30280;;3019;ขามทะเลสอ;Kham Thale So;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301902;โป่งแดง;Pong Daeng;30280;30280;;3019;ขามทะเลสอ;Kham Thale So;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301903;พันดุง;Phan Dung;30280;30280;;3019;ขามทะเลสอ;Kham Thale So;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301904;หนองสรวง;Nong Suang;30280;30280;;3019;ขามทะเลสอ;Kham Thale So;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
301905;บึงอ้อ;Bueng O;30280;30280;;3019;ขามทะเลสอ;Kham Thale So;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302001;สีคิ้ว;Sikhio;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302002;บ้านหัน;Ban Han;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302003;กฤษณา;Kritsana;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302004;ลาดบัวขาว;Lat Bua Khao;30340;30340;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302005;หนองหญ้าขาว;Nong Ya Khao;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302006;กุดน้อย;Kut Noi;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302007;หนองน้ำใส;Nong Nam Sai;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302008;วังโรงใหญ่;Wang Rong Yai;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302009;มิตรภาพ;Mittraphap;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302010;คลองไผ่;Khlong Phai;30340;30340;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302011;ดอนเมือง;Don Mueang;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302012;หนองบัวน้อย;Nong Bua Noi;30140;30140;;3020;สีคิ้ว;Sikhio;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302101;ปากช่อง;Pak Chong;30130;30130;;3021;ปากช่อง;Pak Chong;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302102;กลางดง;Klang Dong;30320;30320;;3021;ปากช่อง;Pak Chong;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302103;จันทึก;Chanthuek;30130;30130;;3021;ปากช่อง;Pak Chong;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302104;วังกะทะ;Wang Katha;30130;30130;;3021;ปากช่อง;Pak Chong;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302105;หมูสี;Mu Si;30130;30130;;3021;ปากช่อง;Pak Chong;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302106;หนองสาหร่าย;Nong Sarai;30130;30130;;3021;ปากช่อง;Pak Chong;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
302107;ขนงพระ;Khanong Phra;30130;30130;;3021;ปากช่อง;Pak Chong;30;นครราชสีมา;Nakhon Ratchasima;ภาคตะวันออกเฉียงเหนือ
